2021-02-17 19:08:23,765 - log  - 初始化pro接口成功
2021-02-17 19:08:23,765 - log  - 抓取乐普医疗股票数据
2021-02-17 19:08:25,700 - log  - 添加乐普医疗股票数据到数据库--成功,用时-1.9355665000002773
2021-02-17 19:08:25,700 - log  - 乐普医疗 共487条数据已添加到数据库！
2021-02-17 19:08:25,702 - log  - 初始化pro接口成功
2021-02-17 19:08:25,702 - log  - 抓取南风股份股票数据
2021-02-17 19:08:27,708 - log  - 添加南风股份股票数据到数据库--成功,用时-2.005533799999739
2021-02-17 19:08:27,708 - log  - 南风股份 共487条数据已添加到数据库！
2021-02-17 19:08:27,711 - log  - 初始化pro接口成功
2021-02-17 19:08:27,711 - log  - 抓取探路者股票数据
2021-02-17 19:08:29,655 - log  - 添加探路者股票数据到数据库--成功,用时-1.9442766000001939
2021-02-17 19:08:29,655 - log  - 探路者 共487条数据已添加到数据库！
2021-02-17 19:08:29,658 - log  - 初始化pro接口成功
2021-02-17 19:08:29,658 - log  - 抓取莱美药业股票数据
2021-02-17 19:08:31,748 - log  - 添加莱美药业股票数据到数据库--成功,用时-2.09087640000007
2021-02-17 19:08:31,749 - log  - 莱美药业 共487条数据已添加到数据库！
2021-02-17 19:08:31,751 - log  - 初始化pro接口成功
2021-02-17 19:08:31,751 - log  - 抓取汉威科技股票数据
2021-02-17 19:08:33,744 - log  - 添加汉威科技股票数据到数据库--成功,用时-1.992196199999853
2021-02-17 19:08:33,744 - log  - 汉威科技 共487条数据已添加到数据库！
2021-02-17 19:08:33,746 - log  - 初始化pro接口成功
2021-02-17 19:08:33,746 - log  - 抓取天海防务股票数据
2021-02-17 19:08:35,734 - log  - 添加天海防务股票数据到数据库--成功,用时-1.9874190999998973
2021-02-17 19:08:35,734 - log  - 天海防务 共485条数据已添加到数据库！
2021-02-17 19:08:35,736 - log  - 初始化pro接口成功
2021-02-17 19:08:35,737 - log  - 抓取安科生物股票数据
2021-02-17 19:08:37,678 - log  - 添加安科生物股票数据到数据库--成功,用时-1.9423725999999988
2021-02-17 19:08:37,678 - log  - 安科生物 共487条数据已添加到数据库！
2021-02-17 19:08:37,681 - log  - 初始化pro接口成功
2021-02-17 19:08:37,681 - log  - 抓取豆神教育股票数据
2021-02-17 19:08:39,695 - log  - 添加豆神教育股票数据到数据库--成功,用时-2.0137571999998727
2021-02-17 19:08:39,695 - log  - 豆神教育 共487条数据已添加到数据库！
2021-02-17 19:08:39,698 - log  - 初始化pro接口成功
2021-02-17 19:08:39,698 - log  - 抓取鼎汉技术股票数据
2021-02-17 19:08:41,610 - log  - 添加鼎汉技术股票数据到数据库--成功,用时-1.9118380999998408
2021-02-17 19:08:41,610 - log  - 鼎汉技术 共482条数据已添加到数据库！
2021-02-17 19:08:41,612 - log  - 初始化pro接口成功
2021-02-17 19:08:41,612 - log  - 抓取华测检测股票数据
2021-02-17 19:08:43,619 - log  - 添加华测检测股票数据到数据库--成功,用时-2.0061737999999423
2021-02-17 19:08:43,619 - log  - 华测检测 共487条数据已添加到数据库！
2021-02-17 19:08:43,622 - log  - 初始化pro接口成功
2021-02-17 19:08:43,622 - log  - 抓取新宁物流股票数据
2021-02-17 19:08:45,605 - log  - 添加新宁物流股票数据到数据库--成功,用时-1.9830912000002172
2021-02-17 19:08:45,605 - log  - 新宁物流 共486条数据已添加到数据库！
2021-02-17 19:08:45,607 - log  - 初始化pro接口成功
2021-02-17 19:08:45,608 - log  - 抓取亿纬锂能股票数据
2021-02-17 19:08:47,646 - log  - 添加亿纬锂能股票数据到数据库--成功,用时-2.0377943000003143
2021-02-17 19:08:47,646 - log  - 亿纬锂能 共487条数据已添加到数据库！
2021-02-17 19:08:47,648 - log  - 初始化pro接口成功
2021-02-17 19:08:47,649 - log  - 抓取爱尔眼科股票数据
2021-02-17 19:08:49,629 - log  - 添加爱尔眼科股票数据到数据库--成功,用时-1.9804623999998512
2021-02-17 19:08:49,629 - log  - 爱尔眼科 共481条数据已添加到数据库！
2021-02-17 19:08:49,631 - log  - 初始化pro接口成功
2021-02-17 19:08:49,631 - log  - 抓取北陆药业股票数据
2021-02-17 19:08:51,605 - log  - 添加北陆药业股票数据到数据库--成功,用时-1.9733173999998144
2021-02-17 19:08:51,605 - log  - 北陆药业 共487条数据已添加到数据库！
2021-02-17 19:08:51,607 - log  - 初始化pro接口成功
2021-02-17 19:08:51,607 - log  - 抓取网宿科技股票数据
2021-02-17 19:08:53,540 - log  - 添加网宿科技股票数据到数据库--成功,用时-1.9322081999998773
2021-02-17 19:08:53,540 - log  - 网宿科技 共487条数据已添加到数据库！
2021-02-17 19:08:53,543 - log  - 初始化pro接口成功
2021-02-17 19:08:53,543 - log  - 抓取中元股份股票数据
2021-02-17 19:08:55,533 - log  - 添加中元股份股票数据到数据库--成功,用时-1.9897251999996115
2021-02-17 19:08:55,533 - log  - 中元股份 共487条数据已添加到数据库！
2021-02-17 19:08:55,535 - log  - 初始化pro接口成功
2021-02-17 19:08:55,535 - log  - 抓取硅宝科技股票数据
2021-02-17 19:08:57,533 - log  - 添加硅宝科技股票数据到数据库--成功,用时-1.9984248999999181
2021-02-17 19:08:57,533 - log  - 硅宝科技 共487条数据已添加到数据库！
2021-02-17 19:08:57,536 - log  - 初始化pro接口成功
2021-02-17 19:08:57,536 - log  - 抓取银江股份股票数据
2021-02-17 19:08:59,616 - log  - 添加银江股份股票数据到数据库--成功,用时-2.079604200000176
2021-02-17 19:08:59,616 - log  - 银江股份 共487条数据已添加到数据库！
2021-02-17 19:08:59,619 - log  - 初始化pro接口成功
2021-02-17 19:08:59,619 - log  - 抓取大禹节水股票数据
2021-02-17 19:09:01,536 - log  - 添加大禹节水股票数据到数据库--成功,用时-1.9166802999998254
2021-02-17 19:09:01,536 - log  - 大禹节水 共487条数据已添加到数据库！
2021-02-17 19:09:01,538 - log  - 初始化pro接口成功
2021-02-17 19:09:01,538 - log  - 抓取吉峰科技股票数据
2021-02-17 19:09:03,491 - log  - 添加吉峰科技股票数据到数据库--成功,用时-1.9530004000002918
2021-02-17 19:09:03,491 - log  - 吉峰科技 共482条数据已添加到数据库！
2021-02-17 19:09:03,493 - log  - 初始化pro接口成功
2021-02-17 19:09:03,493 - log  - 抓取宝德股份股票数据
2021-02-17 19:09:05,516 - log  - 添加宝德股份股票数据到数据库--成功,用时-2.0228006000002097
2021-02-17 19:09:05,516 - log  - 宝德股份 共487条数据已添加到数据库！
2021-02-17 19:09:05,519 - log  - 初始化pro接口成功
2021-02-17 19:09:05,519 - log  - 抓取机器人股票数据
2021-02-17 19:09:07,489 - log  - 添加机器人股票数据到数据库--成功,用时-1.9700887000003604
2021-02-17 19:09:07,490 - log  - 机器人 共487条数据已添加到数据库！
2021-02-17 19:09:07,492 - log  - 初始化pro接口成功
2021-02-17 19:09:07,492 - log  - 抓取华星创业股票数据
2021-02-17 19:09:09,480 - log  - 添加华星创业股票数据到数据库--成功,用时-1.988403400000152
2021-02-17 19:09:09,480 - log  - 华星创业 共487条数据已添加到数据库！
2021-02-17 19:09:09,482 - log  - 初始化pro接口成功
2021-02-17 19:09:09,483 - log  - 抓取红日药业股票数据
2021-02-17 19:09:11,398 - log  - 添加红日药业股票数据到数据库--成功,用时-1.9156785000000127
2021-02-17 19:09:11,399 - log  - 红日药业 共487条数据已添加到数据库！
2021-02-17 19:09:11,401 - log  - 初始化pro接口成功
2021-02-17 19:09:11,401 - log  - 抓取华谊兄弟股票数据
2021-02-17 19:09:13,399 - log  - 添加华谊兄弟股票数据到数据库--成功,用时-1.9975917000001573
2021-02-17 19:09:13,399 - log  - 华谊兄弟 共487条数据已添加到数据库！
2021-02-17 19:09:13,402 - log  - 初始化pro接口成功
2021-02-17 19:09:13,402 - log  - 抓取ST天龙股票数据
2021-02-17 19:09:15,372 - log  - 添加ST天龙股票数据到数据库--成功,用时-1.9698002999998607
2021-02-17 19:09:15,372 - log  - ST天龙 共486条数据已添加到数据库！
2021-02-17 19:09:15,374 - log  - 初始化pro接口成功
2021-02-17 19:09:15,374 - log  - 抓取阳普医疗股票数据
2021-02-17 19:09:17,325 - log  - 添加阳普医疗股票数据到数据库--成功,用时-1.951535100000001
2021-02-17 19:09:17,325 - log  - 阳普医疗 共487条数据已添加到数据库！
2021-02-17 19:09:17,328 - log  - 初始化pro接口成功
2021-02-17 19:09:17,328 - log  - 抓取宝通科技股票数据
2021-02-17 19:09:19,329 - log  - 添加宝通科技股票数据到数据库--成功,用时-2.000743000000057
2021-02-17 19:09:19,329 - log  - 宝通科技 共487条数据已添加到数据库！
2021-02-17 19:09:19,332 - log  - 初始化pro接口成功
2021-02-17 19:09:19,332 - log  - 抓取金龙机电股票数据
2021-02-17 19:09:21,345 - log  - 添加金龙机电股票数据到数据库--成功,用时-2.013224899999841
2021-02-17 19:09:21,345 - log  - 金龙机电 共487条数据已添加到数据库！
2021-02-17 19:09:21,348 - log  - 初始化pro接口成功
2021-02-17 19:09:21,348 - log  - 抓取同花顺股票数据
2021-02-17 19:09:23,346 - log  - 添加同花顺股票数据到数据库--成功,用时-1.9987643999998
2021-02-17 19:09:23,346 - log  - 同花顺 共487条数据已添加到数据库！
2021-02-17 19:09:23,349 - log  - 初始化pro接口成功
2021-02-17 19:09:23,349 - log  - 抓取钢研高纳股票数据
2021-02-17 19:09:25,314 - log  - 添加钢研高纳股票数据到数据库--成功,用时-1.9648015000002488
2021-02-17 19:09:25,314 - log  - 钢研高纳 共487条数据已添加到数据库！
2021-02-17 19:09:25,317 - log  - 初始化pro接口成功
2021-02-17 19:09:25,317 - log  - 抓取中科电气股票数据
2021-02-17 19:09:27,346 - log  - 添加中科电气股票数据到数据库--成功,用时-2.0289184999996905
2021-02-17 19:09:27,346 - log  - 中科电气 共487条数据已添加到数据库！
2021-02-17 19:09:27,349 - log  - 初始化pro接口成功
2021-02-17 19:09:27,349 - log  - 抓取超图软件股票数据
2021-02-17 19:09:29,313 - log  - 添加超图软件股票数据到数据库--成功,用时-1.965281700000105
2021-02-17 19:09:29,314 - log  - 超图软件 共487条数据已添加到数据库！
2021-02-17 19:09:29,316 - log  - 初始化pro接口成功
2021-02-17 19:09:29,316 - log  - 抓取新宙邦股票数据
2021-02-17 19:09:31,281 - log  - 添加新宙邦股票数据到数据库--成功,用时-1.964716199999657
2021-02-17 19:09:31,281 - log  - 新宙邦 共487条数据已添加到数据库！
2021-02-17 19:09:31,284 - log  - 初始化pro接口成功
2021-02-17 19:09:31,284 - log  - 抓取ST数知股票数据
2021-02-17 19:09:33,270 - log  - 添加ST数知股票数据到数据库--成功,用时-1.9855075000000397
2021-02-17 19:09:33,270 - log  - ST数知 共487条数据已添加到数据库！
2021-02-17 19:09:33,272 - log  - 初始化pro接口成功
2021-02-17 19:09:33,272 - log  - 抓取上海凯宝股票数据
2021-02-17 19:09:35,304 - log  - 添加上海凯宝股票数据到数据库--成功,用时-2.031977800000277
2021-02-17 19:09:35,304 - log  - 上海凯宝 共487条数据已添加到数据库！
2021-02-17 19:09:35,306 - log  - 初始化pro接口成功
2021-02-17 19:09:35,306 - log  - 抓取九洲集团股票数据
2021-02-17 19:09:37,206 - log  - 添加九洲集团股票数据到数据库--成功,用时-1.8993199999999888
2021-02-17 19:09:37,206 - log  - 九洲集团 共487条数据已添加到数据库！
2021-02-17 19:09:37,208 - log  - 初始化pro接口成功
2021-02-17 19:09:37,208 - log  - 抓取回天新材股票数据
2021-02-17 19:09:39,239 - log  - 添加回天新材股票数据到数据库--成功,用时-2.0298124000000826
2021-02-17 19:09:39,239 - log  - 回天新材 共487条数据已添加到数据库！
2021-02-17 19:09:39,241 - log  - 初始化pro接口成功
2021-02-17 19:09:39,242 - log  - 抓取朗科科技股票数据
2021-02-17 19:09:41,276 - log  - 添加朗科科技股票数据到数据库--成功,用时-2.0344208999999864
2021-02-17 19:09:41,276 - log  - 朗科科技 共487条数据已添加到数据库！
2021-02-17 19:09:41,278 - log  - 初始化pro接口成功
2021-02-17 19:09:41,278 - log  - 抓取星辉娱乐股票数据
2021-02-17 19:09:43,574 - log  - 添加星辉娱乐股票数据到数据库--成功,用时-2.2953471999999238
2021-02-17 19:09:43,574 - log  - 星辉娱乐 共487条数据已添加到数据库！
2021-02-17 19:09:43,576 - log  - 初始化pro接口成功
2021-02-17 19:09:43,577 - log  - 抓取赛为智能股票数据
2021-02-17 19:09:45,525 - log  - 添加赛为智能股票数据到数据库--成功,用时-1.94815060000019
2021-02-17 19:09:45,525 - log  - 赛为智能 共487条数据已添加到数据库！
2021-02-17 19:09:45,527 - log  - 初始化pro接口成功
2021-02-17 19:09:45,527 - log  - 抓取华力创通股票数据
2021-02-17 19:09:47,548 - log  - 添加华力创通股票数据到数据库--成功,用时-2.020937100000083
2021-02-17 19:09:47,548 - log  - 华力创通 共487条数据已添加到数据库！
2021-02-17 19:09:47,551 - log  - 初始化pro接口成功
2021-02-17 19:09:47,551 - log  - 抓取台基股份股票数据
2021-02-17 19:09:49,543 - log  - 添加台基股份股票数据到数据库--成功,用时-1.9924191999998584
2021-02-17 19:09:49,544 - log  - 台基股份 共487条数据已添加到数据库！
2021-02-17 19:09:49,546 - log  - 初始化pro接口成功
2021-02-17 19:09:49,546 - log  - 抓取天源迪科股票数据
2021-02-17 19:09:51,578 - log  - 添加天源迪科股票数据到数据库--成功,用时-2.0312510000003385
2021-02-17 19:09:51,578 - log  - 天源迪科 共487条数据已添加到数据库！
2021-02-17 19:09:51,580 - log  - 初始化pro接口成功
2021-02-17 19:09:51,580 - log  - 抓取合康新能股票数据
2021-02-17 19:09:53,501 - log  - 添加合康新能股票数据到数据库--成功,用时-1.9218215000000782
2021-02-17 19:09:53,502 - log  - 合康新能 共487条数据已添加到数据库！
2021-02-17 19:09:53,504 - log  - 初始化pro接口成功
2021-02-17 19:09:53,504 - log  - 抓取福瑞股份股票数据
2021-02-17 19:09:56,022 - log  - 添加福瑞股份股票数据到数据库--成功,用时-2.517040999999608
2021-02-17 19:09:56,022 - log  - 福瑞股份 共487条数据已添加到数据库！
2021-02-17 19:09:56,024 - log  - 初始化pro接口成功
2021-02-17 19:09:56,024 - log  - 抓取世纪鼎利股票数据
2021-02-17 19:09:57,947 - log  - 添加世纪鼎利股票数据到数据库--成功,用时-1.9219680000001063
2021-02-17 19:09:57,947 - log  - 世纪鼎利 共482条数据已添加到数据库！
2021-02-17 19:09:57,949 - log  - 初始化pro接口成功
2021-02-17 19:09:57,949 - log  - 抓取三五互联股票数据
2021-02-17 19:09:59,941 - log  - 添加三五互联股票数据到数据库--成功,用时-1.9929840999998305
2021-02-17 19:09:59,941 - log  - 三五互联 共487条数据已添加到数据库！
2021-02-17 19:09:59,944 - log  - 初始化pro接口成功
2021-02-17 19:09:59,944 - log  - 抓取中青宝股票数据
2021-02-17 19:10:01,958 - log  - 添加中青宝股票数据到数据库--成功,用时-2.0130114999997204
2021-02-17 19:10:01,958 - log  - 中青宝 共487条数据已添加到数据库！
2021-02-17 19:10:01,960 - log  - 初始化pro接口成功
2021-02-17 19:10:01,960 - log  - 抓取欧比特股票数据
2021-02-17 19:10:03,909 - log  - 添加欧比特股票数据到数据库--成功,用时-1.9484065999999984
2021-02-17 19:10:03,909 - log  - 欧比特 共484条数据已添加到数据库！
2021-02-17 19:10:03,911 - log  - 初始化pro接口成功
2021-02-17 19:10:03,912 - log  - 抓取鼎龙股份股票数据
2021-02-17 19:10:05,893 - log  - 添加鼎龙股份股票数据到数据库--成功,用时-1.98205390000021
2021-02-17 19:10:05,893 - log  - 鼎龙股份 共484条数据已添加到数据库！
2021-02-17 19:10:05,895 - log  - 初始化pro接口成功
2021-02-17 19:10:05,896 - log  - 抓取万邦达股票数据
2021-02-17 19:10:07,824 - log  - 添加万邦达股票数据到数据库--成功,用时-1.9279900999999882
2021-02-17 19:10:07,824 - log  - 万邦达 共487条数据已添加到数据库！
2021-02-17 19:10:07,826 - log  - 初始化pro接口成功
2021-02-17 19:10:07,826 - log  - 抓取中创环保股票数据
2021-02-17 19:10:09,770 - log  - 添加中创环保股票数据到数据库--成功,用时-1.9432470000001558
2021-02-17 19:10:09,770 - log  - 中创环保 共486条数据已添加到数据库！
2021-02-17 19:10:09,773 - log  - 初始化pro接口成功
2021-02-17 19:10:09,773 - log  - 抓取万顺新材股票数据
2021-02-17 19:10:11,770 - log  - 添加万顺新材股票数据到数据库--成功,用时-1.9973641999999927
2021-02-17 19:10:11,771 - log  - 万顺新材 共487条数据已添加到数据库！
2021-02-17 19:10:11,773 - log  - 初始化pro接口成功
2021-02-17 19:10:11,773 - log  - 抓取蓝色光标股票数据
2021-02-17 19:10:13,755 - log  - 添加蓝色光标股票数据到数据库--成功,用时-1.9827564000001985
2021-02-17 19:10:13,755 - log  - 蓝色光标 共487条数据已添加到数据库！
2021-02-17 19:10:13,758 - log  - 初始化pro接口成功
2021-02-17 19:10:13,758 - log  - 抓取东方财富股票数据
2021-02-17 19:10:15,759 - log  - 添加东方财富股票数据到数据库--成功,用时-2.000303000000258
2021-02-17 19:10:15,759 - log  - 东方财富 共487条数据已添加到数据库！
2021-02-17 19:10:15,761 - log  - 初始化pro接口成功
2021-02-17 19:10:15,761 - log  - 抓取旗天科技股票数据
2021-02-17 19:10:17,728 - log  - 添加旗天科技股票数据到数据库--成功,用时-1.9662355999998908
2021-02-17 19:10:17,728 - log  - 旗天科技 共487条数据已添加到数据库！
2021-02-17 19:10:17,731 - log  - 初始化pro接口成功
2021-02-17 19:10:17,731 - log  - 抓取中能电气股票数据
2021-02-17 19:10:19,752 - log  - 添加中能电气股票数据到数据库--成功,用时-2.022072599999774
2021-02-17 19:10:19,752 - log  - 中能电气 共487条数据已添加到数据库！
2021-02-17 19:10:19,755 - log  - 初始化pro接口成功
2021-02-17 19:10:19,755 - log  - 抓取天龙集团股票数据
2021-02-17 19:10:21,731 - log  - 添加天龙集团股票数据到数据库--成功,用时-1.9758687000003192
2021-02-17 19:10:21,731 - log  - 天龙集团 共477条数据已添加到数据库！
2021-02-17 19:10:21,734 - log  - 初始化pro接口成功
2021-02-17 19:10:21,734 - log  - 抓取ST金刚股票数据
2021-02-17 19:10:24,164 - log  - 添加ST金刚股票数据到数据库--成功,用时-2.430446600000323
2021-02-17 19:10:24,164 - log  - ST金刚 共477条数据已添加到数据库！
2021-02-17 19:10:24,166 - log  - 初始化pro接口成功
2021-02-17 19:10:24,166 - log  - 抓取海兰信股票数据
2021-02-17 19:10:26,095 - log  - 添加海兰信股票数据到数据库--成功,用时-1.9281027000001814
2021-02-17 19:10:26,095 - log  - 海兰信 共482条数据已添加到数据库！
2021-02-17 19:10:26,097 - log  - 初始化pro接口成功
2021-02-17 19:10:26,097 - log  - 抓取三川智慧股票数据
2021-02-17 19:10:28,084 - log  - 添加三川智慧股票数据到数据库--成功,用时-1.9864307000002555
2021-02-17 19:10:28,084 - log  - 三川智慧 共487条数据已添加到数据库！
2021-02-17 19:10:28,086 - log  - 初始化pro接口成功
2021-02-17 19:10:28,087 - log  - 抓取安诺其股票数据
2021-02-17 19:10:30,090 - log  - 添加安诺其股票数据到数据库--成功,用时-2.0027383000001464
2021-02-17 19:10:30,090 - log  - 安诺其 共487条数据已添加到数据库！
2021-02-17 19:10:30,092 - log  - 初始化pro接口成功
2021-02-17 19:10:30,092 - log  - 抓取南都电源股票数据
2021-02-17 19:10:32,275 - log  - 添加南都电源股票数据到数据库--成功,用时-2.182800699999916
2021-02-17 19:10:32,275 - log  - 南都电源 共487条数据已添加到数据库！
2021-02-17 19:10:32,278 - log  - 初始化pro接口成功
2021-02-17 19:10:32,278 - log  - 抓取金利华电股票数据
2021-02-17 19:10:34,309 - log  - 添加金利华电股票数据到数据库--成功,用时-2.0314219000001685
2021-02-17 19:10:34,309 - log  - 金利华电 共482条数据已添加到数据库！
2021-02-17 19:10:34,311 - log  - 初始化pro接口成功
2021-02-17 19:10:34,311 - log  - 抓取碧水源股票数据
2021-02-17 19:10:36,324 - log  - 添加碧水源股票数据到数据库--成功,用时-2.0120537000002514
2021-02-17 19:10:36,324 - log  - 碧水源 共483条数据已添加到数据库！
2021-02-17 19:10:36,326 - log  - 初始化pro接口成功
2021-02-17 19:10:36,327 - log  - 抓取华谊嘉信股票数据
2021-02-17 19:10:38,437 - log  - 添加华谊嘉信股票数据到数据库--成功,用时-2.1106001999996806
2021-02-17 19:10:38,437 - log  - 华谊嘉信 共484条数据已添加到数据库！
2021-02-17 19:10:38,439 - log  - 初始化pro接口成功
2021-02-17 19:10:38,439 - log  - 抓取三聚环保股票数据
2021-02-17 19:10:40,869 - log  - 添加三聚环保股票数据到数据库--成功,用时-2.428753400000005
2021-02-17 19:10:40,869 - log  - 三聚环保 共487条数据已添加到数据库！
2021-02-17 19:10:40,871 - log  - 初始化pro接口成功
2021-02-17 19:10:40,871 - log  - 抓取当升科技股票数据
2021-02-17 19:10:42,817 - log  - 添加当升科技股票数据到数据库--成功,用时-1.9459618000000773
2021-02-17 19:10:42,818 - log  - 当升科技 共477条数据已添加到数据库！
2021-02-17 19:10:42,820 - log  - 初始化pro接口成功
2021-02-17 19:10:42,820 - log  - 抓取华平股份股票数据
2021-02-17 19:10:44,806 - log  - 添加华平股份股票数据到数据库--成功,用时-1.9869213000001764
2021-02-17 19:10:44,806 - log  - 华平股份 共487条数据已添加到数据库！
2021-02-17 19:10:44,809 - log  - 初始化pro接口成功
2021-02-17 19:10:44,809 - log  - 抓取数字政通股票数据
2021-02-17 19:10:46,811 - log  - 添加数字政通股票数据到数据库--成功,用时-2.0015534000003754
2021-02-17 19:10:46,811 - log  - 数字政通 共487条数据已添加到数据库！
2021-02-17 19:10:46,813 - log  - 初始化pro接口成功
2021-02-17 19:10:46,813 - log  - 抓取GQY视讯股票数据
2021-02-17 19:10:48,794 - log  - 添加GQY视讯股票数据到数据库--成功,用时-1.980338099999699
2021-02-17 19:10:48,794 - log  - GQY视讯 共487条数据已添加到数据库！
2021-02-17 19:10:48,797 - log  - 初始化pro接口成功
2021-02-17 19:10:48,797 - log  - 抓取国民技术股票数据
2021-02-17 19:10:50,893 - log  - 添加国民技术股票数据到数据库--成功,用时-2.096129699999892
2021-02-17 19:10:50,893 - log  - 国民技术 共487条数据已添加到数据库！
2021-02-17 19:10:50,895 - log  - 初始化pro接口成功
2021-02-17 19:10:50,895 - log  - 抓取思创医惠股票数据
2021-02-17 19:10:52,910 - log  - 添加思创医惠股票数据到数据库--成功,用时-2.014350800000102
2021-02-17 19:10:52,910 - log  - 思创医惠 共487条数据已添加到数据库！
2021-02-17 19:10:52,913 - log  - 初始化pro接口成功
2021-02-17 19:10:52,913 - log  - 抓取数码视讯股票数据
2021-02-17 19:10:54,876 - log  - 添加数码视讯股票数据到数据库--成功,用时-1.963990499999909
2021-02-17 19:10:54,876 - log  - 数码视讯 共487条数据已添加到数据库！
2021-02-17 19:10:54,879 - log  - 初始化pro接口成功
2021-02-17 19:10:54,879 - log  - 抓取易成新能股票数据
2021-02-17 19:10:56,827 - log  - 添加易成新能股票数据到数据库--成功,用时-1.9483178000000407
2021-02-17 19:10:56,828 - log  - 易成新能 共472条数据已添加到数据库！
2021-02-17 19:10:56,830 - log  - 初始化pro接口成功
2021-02-17 19:10:56,830 - log  - 抓取恒信东方股票数据
2021-02-17 19:10:58,944 - log  - 添加恒信东方股票数据到数据库--成功,用时-2.114143299999796
2021-02-17 19:10:58,944 - log  - 恒信东方 共487条数据已添加到数据库！
2021-02-17 19:10:58,947 - log  - 初始化pro接口成功
2021-02-17 19:10:58,947 - log  - 抓取奥克股份股票数据
2021-02-17 19:11:00,880 - log  - 添加奥克股份股票数据到数据库--成功,用时-1.9329678999997668
2021-02-17 19:11:00,880 - log  - 奥克股份 共487条数据已添加到数据库！
2021-02-17 19:11:00,882 - log  - 初始化pro接口成功
2021-02-17 19:11:00,883 - log  - 抓取创世纪股票数据
2021-02-17 19:11:02,865 - log  - 添加创世纪股票数据到数据库--成功,用时-1.9821815000000242
2021-02-17 19:11:02,865 - log  - 创世纪 共487条数据已添加到数据库！
2021-02-17 19:11:02,868 - log  - 初始化pro接口成功
2021-02-17 19:11:02,868 - log  - 抓取海默科技股票数据
2021-02-17 19:11:04,776 - log  - 添加海默科技股票数据到数据库--成功,用时-1.9081498000000465
2021-02-17 19:11:04,776 - log  - 海默科技 共482条数据已添加到数据库！
2021-02-17 19:11:04,779 - log  - 初始化pro接口成功
2021-02-17 19:11:04,779 - log  - 抓取银之杰股票数据
2021-02-17 19:11:07,047 - log  - 添加银之杰股票数据到数据库--成功,用时-2.267681399999674
2021-02-17 19:11:07,047 - log  - 银之杰 共487条数据已添加到数据库！
2021-02-17 19:11:07,049 - log  - 初始化pro接口成功
2021-02-17 19:11:07,049 - log  - 抓取康芝药业股票数据
2021-02-17 19:11:09,059 - log  - 添加康芝药业股票数据到数据库--成功,用时-2.0100674999998773
2021-02-17 19:11:09,059 - log  - 康芝药业 共487条数据已添加到数据库！
2021-02-17 19:11:09,061 - log  - 初始化pro接口成功
2021-02-17 19:11:09,062 - log  - 抓取荃银高科股票数据
2021-02-17 19:11:11,046 - log  - 添加荃银高科股票数据到数据库--成功,用时-1.9835708000000523
2021-02-17 19:11:11,046 - log  - 荃银高科 共487条数据已添加到数据库！
2021-02-17 19:11:11,048 - log  - 初始化pro接口成功
2021-02-17 19:11:11,048 - log  - 抓取长信科技股票数据
2021-02-17 19:11:13,094 - log  - 添加长信科技股票数据到数据库--成功,用时-2.046287499999835
2021-02-17 19:11:13,094 - log  - 长信科技 共487条数据已添加到数据库！
2021-02-17 19:11:13,097 - log  - 初始化pro接口成功
2021-02-17 19:11:13,097 - log  - 抓取文化长城股票数据
2021-02-17 19:11:15,158 - log  - 添加文化长城股票数据到数据库--成功,用时-2.0607232000002114
2021-02-17 19:11:15,159 - log  - 文化长城 共487条数据已添加到数据库！
2021-02-17 19:11:15,161 - log  - 初始化pro接口成功
2021-02-17 19:11:15,161 - log  - 抓取金通灵股票数据
2021-02-17 19:11:17,155 - log  - 添加金通灵股票数据到数据库--成功,用时-1.9941346000000522
2021-02-17 19:11:17,155 - log  - 金通灵 共487条数据已添加到数据库！
2021-02-17 19:11:17,157 - log  - 初始化pro接口成功
2021-02-17 19:11:17,157 - log  - 抓取科新机电股票数据
2021-02-17 19:11:19,073 - log  - 添加科新机电股票数据到数据库--成功,用时-1.9151629000002686
2021-02-17 19:11:19,073 - log  - 科新机电 共487条数据已添加到数据库！
2021-02-17 19:11:19,075 - log  - 初始化pro接口成功
2021-02-17 19:11:19,075 - log  - 抓取金刚玻璃股票数据
2021-02-17 19:11:21,095 - log  - 添加金刚玻璃股票数据到数据库--成功,用时-2.0192480000000614
2021-02-17 19:11:21,095 - log  - 金刚玻璃 共487条数据已添加到数据库！
2021-02-17 19:11:21,098 - log  - 初始化pro接口成功
2021-02-17 19:11:21,098 - log  - 抓取国联水产股票数据
2021-02-17 19:11:23,033 - log  - 添加国联水产股票数据到数据库--成功,用时-1.9354045999998561
2021-02-17 19:11:23,033 - log  - 国联水产 共487条数据已添加到数据库！
2021-02-17 19:11:23,036 - log  - 初始化pro接口成功
2021-02-17 19:11:23,036 - log  - 抓取华伍股份股票数据
2021-02-17 19:11:25,039 - log  - 添加华伍股份股票数据到数据库--成功,用时-2.003248900000017
2021-02-17 19:11:25,039 - log  - 华伍股份 共487条数据已添加到数据库！
2021-02-17 19:11:25,041 - log  - 初始化pro接口成功
2021-02-17 19:11:25,041 - log  - 抓取易联众股票数据
2021-02-17 19:11:27,060 - log  - 添加易联众股票数据到数据库--成功,用时-2.018226499999855
2021-02-17 19:11:27,060 - log  - 易联众 共487条数据已添加到数据库！
2021-02-17 19:11:27,063 - log  - 初始化pro接口成功
2021-02-17 19:11:27,063 - log  - 抓取智云股份股票数据
